"filename", "language", "Python", "C", "Properties", "C++", "Batch", "reStructuredText", "pip requirements", "Markdown", "Diff", "Shell Script", "Perl", "XML", "Makefile", "YAML", "comment", "blank", "total"
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/.github/FUNDING.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/.github/ISSUE_TEMPLATE/bug_report.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 12, 8, 42
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/.github/ISSUE_TEMPLATE/feature_request.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 12, 6, 32
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/.github/workflows/analysis_ports.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 19, 4, 353
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/.github/workflows/ci.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 22
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/.travis.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 5, 7, 381
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/README-Travis.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 74, 279
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 11, 43
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/SECURITY.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 11, 32
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/cachedb/cachedb.c", "C", 0, 663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 72, 927
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/cachedb/cachedb.h", "C++", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 15, 113
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/cachedb/redis.c", "C", 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 32, 377
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/cachedb/redis.h", "C++", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 3, 46
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/arc4_lock.c", "C", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 9, 83
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/arc4random.c", "C", 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 35, 313
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/arc4random_uniform.c", "C", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 58
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/chacha_private.h", "C++", 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 223
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/ctime_r.c", "C", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 43
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/explicit_bzero.c", "C", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 27
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/fake-rfc2553.c", "C", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 29, 226
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/fake-rfc2553.h", "C++", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 22, 175
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/getentropy_freebsd.c", "C", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 63
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/getentropy_linux.c", "C", 0, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 51, 540
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/getentropy_osx.c", "C", 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 45, 418
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/getentropy_solaris.c", "C", 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 43, 442
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/getentropy_win.c", "C", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 60
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/gmtime_r.c", "C", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 108
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/inet_aton.c", "C", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 15, 183
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/inet_ntop.c", "C", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 17, 219
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/inet_pton.c", "C", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 19, 231
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/isblank.c", "C", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 46
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/malloc.c", "C", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 25
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/memcmp.c", "C", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 26
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/memcmp.h", "C++", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 17
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/memmove.c", "C", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 44
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/reallocarray.c", "C", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 43
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/sha512.c", "C", 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 47, 478
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/snprintf.c", "C", 0, 775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 77, 1041
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/strlcat.c", "C", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 74
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/strlcpy.c", "C", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 58
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/strptime.c", "C", 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 20, 346
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/compat/strsep.c", "C", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 4, 66
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/aaaa-filter-iterator.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 13, 414
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/android/15-android.conf", "Properties", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 38
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/android/install_expat.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 2, 10, 52
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/android/install_ndk.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 2, 13, 61
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/android/install_openssl.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 9, 45
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/android/install_tools.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 7
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/android/setenv_android.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 30, 41, 204
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/build-unbound-localzone-from-hosts.pl", "Perl", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 4, 25, 68
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/create_unbound_ad_servers.cmd", "Batch", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 34
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/create_unbound_ad_servers.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 15, 7, 43
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/drop-tld.diff", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 2, 83
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/fastrpz.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 3417, 0, 0, 0, 0, 0, 70, 18, 3505
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/ios/15-ios.conf", "Properties", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 42
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/ios/install_expat.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 2, 11, 57
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/ios/install_openssl.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 4, 10, 53
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/ios/install_tools.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 2, 11
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/ios/openssl.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 22, 5, 49
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/ios/setenv_ios.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 64, 56, 275
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/libunbound.so.conf", "Properties", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 43
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/parseunbound.pl", "Perl", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 26, 12, 141
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/patch_rsamd5_enable.diff", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 23
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/redirect-bogus.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 329, 0, 0, 0, 0, 0, 12, 4, 345
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/unbound-fuzzme.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 1, 11, 149
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/unbound-host.nagios.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 2, 9, 135
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/unbound-querycachedb.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 78
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/unbound_cache.cmd", "Batch", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 106
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/unbound_cache.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 33, 21, 174
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/update-anchor.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 16, 10, 159
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/validation-reporter.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 20, 16, 118
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/warmup.cmd", "Batch", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 153
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/contrib/warmup.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 9, 8, 151
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/acl_list.c", "C", 0, 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 39, 826
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/acl_list.h", "C++", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 19, 206
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/cachedump.c", "C", 0, 756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 66, 919
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/cachedump.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 7, 109
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/daemon.c", "C", 0, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 53, 1006
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/daemon.h", "C++", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 14, 193
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/remote.c", "C", 0, 2900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 295, 165, 3360
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/remote.h", "C++", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 19, 207
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/stats.c", "C", 0, 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 35, 587
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/stats.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 15, 137
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/unbound.c", "C", 0, 669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 54, 847
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/worker.c", "C", 0, 2092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 124, 2528
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/daemon/worker.h", "C++", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 16, 185
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dns64/dns64.c", "C", 0, 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 99, 1059
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dns64/dns64.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 11, 72
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnscrypt/cert.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 33
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnscrypt/dnscrypt.c", "C", 0, 815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 98, 1111
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnscrypt/dnscrypt.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 31, 176
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnscrypt/testdata/gencert.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 3, 6, 39
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/dnstap.c", "C", 0, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 75, 585
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/dnstap.h", "C++", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 24, 208
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/dnstap_fstrm.c", "C", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 11, 237
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/dnstap_fstrm.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 12, 195
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/dtstream.c", "C", 0, 1768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 132, 2190
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/dtstream.h", "C++", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 38, 355
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dnstap/unbound-dnstap-socket.c", "C", 0, 1316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 100, 1575
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/doc/README.ipset.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 9, 66
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/doc/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 38, 295
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dynlibmod/dynlibmod.c", "C", 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 308
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dynlibmod/dynlibmod.h", "C++", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 21, 140
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/dynlibmod/examples/helloworld.c", "C", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 133
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/addrtree.c", "C", 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 29, 538
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/addrtree.h", "C++", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 13, 193
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/edns-subnet.c", "C", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 5, 66
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/edns-subnet.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 7, 68
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/subnet-whitelist.c", "C", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 14, 208
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/subnet-whitelist.h", "C++", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 10, 112
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/subnetmod.c", "C", 0, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 82, 984
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/edns-subnet/subnetmod.h", "C++", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 20, 164
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/ipsecmod/ipsecmod-whitelist.c", "C", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 12, 159
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/ipsecmod/ipsecmod-whitelist.h", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 8, 83
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/ipsecmod/ipsecmod.c", "C", 0, 432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 28, 628
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/ipsecmod/ipsecmod.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 8, 98
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/ipset/ipset.c", "C", 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 387
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/ipset/ipset.h", "C++", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 12, 80
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_delegpt.c", "C", 0, 660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 44, 767
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_delegpt.h", "C++", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 43, 486
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_donotq.c", "C", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 10, 154
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_donotq.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 10, 102
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_fwd.c", "C", 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 29, 526
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_fwd.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 19, 200
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_hints.c", "C", 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 32, 563
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_hints.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 15, 162
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_priv.c", "C", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 18, 275
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_priv.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 10, 113
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_resptype.c", "C", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 24, 310
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_resptype.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 13, 130
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_scrub.c", "C", 0, 673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 54, 955
"/home/powbu/Documents/Uni/Bachelorarbeit/unbound/iterator/iter_scrub.h", "C++", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 5, 73
